id_queja,id_toma,categoria,descripcion,canal,prioridad,fecha_reporte,descripcion_limpia,largo_texto,categoria_modelo
QC9625048D5,TBA7727A83B,fuga_toma,La llave de banqueta gotea sin parar desde ayer.,telefono,alta,2025-02-01 01:24:00,la llave de banqueta gotea sin parar desde ayer.,48,fuga_toma
Q1B0D27F9AD,T28A5C3A212,sin_agua,"No llega agua a mi domicilio desde desde el lunes, los vecinos igual.",telefono,normal,2024-08-15 15:24:00,"no llega agua a mi domicilio desde desde el lunes, los vecinos igual.",69,sin_agua
QC1E2BAD07F,T0F2B41D96D,drenaje,Hay aguas negras saliendo de la coladera de la esquina.,telefono,normal,2025-04-21 15:41:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
Q18B73C90EB,TCE2F3968A5,atencion,Mal trato del personal al preguntar por mi aclaración.,whatsapp,normal,2025-10-26 03:38:00,mal trato del personal al preguntar por mi aclaración.,54,atencion
Q7FE70615DB,T3DB8E8C91B,facturacion,Mi recibo llegó con un cobro mucho más alto de lo normal.,whatsapp,normal,2024-05-16 10:30:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
Q410B16DF6A,TC97F0C81C8,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",presencial,urgente,2025-09-23 12:14:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q891A8E4C0C,T124789ED12,fuga_calle,Fuga en la banqueta de Zaragoza. El agua no para y huele mal.,portal,normal,2026-04-23 23:17:00,fuga en la banqueta de zaragoza. el agua no para y huele mal.,61,fuga_calle
Q0B6A017B5F,T28A5C3A212,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",presencial,alta,2025-09-09 18:02:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
QF7A9A25F39,TB1A6FA6009,drenaje,El drenaje de Juárez está desbordado y huele muy mal.,whatsapp,normal,2024-01-04 03:33:00,el drenaje de juárez está desbordado y huele muy mal.,53,drenaje
QA2E2B92558,T980F08905D,sin_agua,Llevamos el fin de semana sin servicio de agua en la privada.,portal,normal,2025-09-09 10:32:00,llevamos el fin de semana sin servicio de agua en la privada.,61,sin_agua
Q5BEE79C251,T62F138B69F,fuga_calle,"Hay agua saliendo en la calle Morelos desde ayer, se está tirando toda.",telefono,alta,2024-10-26 18:05:00,"hay agua saliendo en la calle morelos desde ayer, se está tirando toda.",71,fuga_calle
Q6C6FFB84D5,T02BF3919B7,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2024-12-11 17:56:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q30644AA3AA,TCCA2F0E6D1,medidor,El medidor no marca nada aunque sí tengamos agua.,whatsapp,alta,2026-08-31 16:55:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
QF5A3709698,TB6793708AF,fuga_calle,"Hay agua saliendo en la calle Zaragoza desde hace dos semanas, se está tirando toda.",portal,normal,2025-05-03 18:32:00,"hay agua saliendo en la calle zaragoza desde hace dos semanas, se está tirando toda.",84,fuga_calle
QBF6374BE2E,T5F78380FF1,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,telefono,normal,2024-09-06 16:00:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q16F50A8295,T2A7B7C0706,fuga_toma,La llave de banqueta gotea sin parar desde el fin de semana.,portal,alta,2025-05-03 14:06:00,la llave de banqueta gotea sin parar desde el fin de semana.,60,fuga_toma
QA302E3D3A2,TA014F1FF15,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",telefono,normal,2026-05-26 11:22:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q141CE604B6,T90FCBE8560,facturacion,  Pagué  en  línea y el recibo sigue apareciendo como pendiente.,portal,baja,2024-09-29 12:20:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
Q78A9C47E3F,TCCA2F0E6D1,medidor,El medidor marca consumos altísimos y somos dos personas.,telefono,normal,2024-08-18 15:40:00,el medidor marca consumos altísimos y somos dos personas.,57,medidor
QDF48012B18,T6269371CAA,baja_presion,"  Baja  presión  en Independencia, apenas llena una cubeta en diez minutos.",portal,normal,2025-01-08 10:21:00,"baja presión en independencia, apenas llena una cubeta en diez minutos.",71,baja_presion
Q8308EC537B,T4B2228F178,sin_agua,Llevamos el fin de semana sin servicio de agua en la privada.,presencial,normal,2024-11-17 08:01:00,llevamos el fin de semana sin servicio de agua en la privada.,61,sin_agua
Q09B0363CC0,TE03815B898,fuga_calle,"Hay agua saliendo en la calle 5 de Mayo desde ayer, se está tirando toda.",telefono,alta,2024-07-19 08:50:00,"hay agua saliendo en la calle 5 de mayo desde ayer, se está tirando toda.",73,fuga_calle
QF08309A5F0,T37BA3005AD,medidor,"Mi medidor está roto, el cristal quebrado y no se lee.",portal,alta,2026-02-14 13:20:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
QACA2DB6F98,T03F3726F54,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,presencial,normal,2024-09-12 23:26:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
QC6FBE9B9A4,T595C48877B,sin_agua,"No llega agua a mi domicilio desde hace tres días, los vecinos igual.",portal,normal,2026-06-14 01:21:00,"no llega agua a mi domicilio desde hace tres días, los vecinos igual.",69,sin_agua
QB4425E2019,TF94B3B4CEA,drenaje,"Registro de alcantarillado tapado en Reforma, escurre a la calle.",telefono,normal,2024-12-06 10:41:00,"registro de alcantarillado tapado en reforma, escurre a la calle.",65,drenaje
QEBE9C3783D,TAD1B3ECAF6,drenaje,Se regresa el agua del drenaje hacia mi patio desde ayer.,whatsapp,baja,2025-02-22 02:13:00,se regresa el agua del drenaje hacia mi patio desde ayer.,57,drenaje
Q3D816506F4,TD4AA44C620,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,portal,alta,2025-12-23 10:50:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q2E6C34C81A,TFD4476DD46,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",portal,baja,2026-03-24 18:56:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q89693EDA0D,T7AE1E63696,sin_agua,Llevamos desde el lunes sin servicio de agua en la privada.,whatsapp,normal,2024-08-12 17:37:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
Q1FC4271E5F,TB1A6FA6009,fuga_toma,  Me  sale  agua por la toma de mi domicilio aunque tenga todo cerrado.,presencial,normal,2026-02-11 20:10:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q0D3C9ECAD8,TD4AA44C620,calidad_agua,EL AGUA SALE TURBIA Y CON TIERRA DESDE EL FIN DE SEMANA.,telefono,baja,2026-01-31 21:59:00,el agua sale turbia y con tierra desde el fin de semana.,56,calidad_agua
Q9EDB824842,TAD97E4B580,sin_agua,Llevamos hace tres días sin servicio de agua en la privada.,presencial,urgente,2026-03-31 00:49:00,llevamos hace tres días sin servicio de agua en la privada.,59,sin_agua
Q47E1131B55,T599538981A,calidad_agua,El agua sale turbia y con tierra desde hace tres días.,telefono,normal,2026-05-01 07:27:00,el agua sale turbia y con tierra desde hace tres días.,54,calidad_agua
Q27DFD7F42F,T962D5133B5,fuga_calle,  Fuga  en  la banqueta de Morelos. El agua no para y huele mal.,telefono,alta,2026-05-19 10:44:00,fuga en la banqueta de morelos. el agua no para y huele mal.,60,fuga_calle
Q282EA4C2EE,TC653350390,drenaje,  Hay  aguas  negras saliendo de la coladera de la esquina.,presencial,alta,2024-12-30 15:22:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
Q36E466E17E,TE9E2B18053,baja_presion,"Desde ayer el chorro sale débil, sobre todo en la mañana.",whatsapp,alta,2024-02-16 00:55:00,"desde ayer el chorro sale débil, sobre todo en la mañana.",57,baja_presion
QA8147672CF,TB1246EBDB6,sin_agua,Llevamos desde el lunes sin servicio de agua en la privada.,presencial,baja,2024-07-09 16:03:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
Q971672391A,T350C7F0CAD,fuga_calle,"Reporto fuga en la vialidad de Matamoros, el agua corre hacia la esquina.",portal,alta,2026-03-21 22:35:00,"reporto fuga en la vialidad de matamoros, el agua corre hacia la esquina.",73,fuga_calle
QF148F836FB,T46E626FB09,medidor,El medidor marca consumos altísimos y somos dos personas.,presencial,urgente,2024-02-28 01:13:00,el medidor marca consumos altísimos y somos dos personas.,57,medidor
QA39944045C,TE62F9D24A2,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,presencial,normal,2025-01-03 21:53:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q0C5DDCE2FA,T623FDA0FEC,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,portal,alta,2026-04-28 09:40:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q054F404FE4,T79AD100612,fuga_calle,"REPORTO FUGA EN LA VIALIDAD DE MORELOS, EL AGUA CORRE HACIA LA ESQUINA.",portal,normal,2025-11-18 01:22:00,"reporto fuga en la vialidad de morelos, el agua corre hacia la esquina.",71,fuga_calle
Q26E15DB693,TFAE2AFD636,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,telefono,normal,2025-11-20 20:29:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QB8D421D721,T0D1C506545,facturacion,ME ESTÁN COBRANDO UN PERIODO QUE YA HABÍA PAGADO EN VENTANILLA.,telefono,baja,2024-07-07 21:16:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
Q731149640B,T7092CB932F,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,portal,normal,2026-08-08 03:25:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QB238851E73,T47801013F9,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,portal,normal,2026-04-06 19:05:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q6A34E9C416,T9B926E1A60,fuga_toma,HAY HUMEDAD Y AGUA ACUMULADA JUNTO AL MEDIDOR DE MI CASA.,telefono,normal,2026-03-22 19:30:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QA286F00074,TC11C4F89B7,drenaje,Se regresa el agua del drenaje hacia mi patio desde desde el lunes.,portal,normal,2026-02-27 04:38:00,se regresa el agua del drenaje hacia mi patio desde desde el lunes.,67,drenaje
QDCC0BA07C1,T945DF5CC73,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,telefono,normal,2026-01-04 20:28:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
QDF1D8B82E8,T6EE7490E19,sin_agua,"Sin abasto en toda la calle Allende, nadie tiene agua.",telefono,normal,2024-06-25 15:36:00,"sin abasto en toda la calle allende, nadie tiene agua.",54,sin_agua
QE55B4D6862,TBA965CD37E,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2025-10-08 16:22:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QE919AF5456,T350C7F0CAD,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",portal,baja,2025-01-23 17:58:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
Q0FA7ED6EF8,T1540962193,sin_agua,"Sin abasto en toda la calle Guerrero, nadie tiene agua.",portal,baja,2025-11-01 17:39:00,"sin abasto en toda la calle guerrero, nadie tiene agua.",55,sin_agua
QEE2CC1CAB6,TE1AA9E77A7,sin_agua,"No llega agua a mi domicilio desde el fin de semana, los vecinos igual.",telefono,normal,2025-02-12 13:24:00,"no llega agua a mi domicilio desde el fin de semana, los vecinos igual.",71,sin_agua
Q077ECC6FF3,T45E4DAC832,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",presencial,baja,2025-06-21 11:33:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
QD85530B78A,T6191B8FD69,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,portal,alta,2024-03-16 07:59:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q9E9D81B8C8,T711A4FB3DC,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",portal,normal,2024-03-24 21:57:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q21CBA825FB,TB1246EBDB6,atencion,Llamé varias veces y no contestan el teléfono de atención.,portal,normal,2025-06-05 23:13:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
Q60E7A27DC7,T71B2CE98BC,medidor,El medidor marca consumos altísimos y somos dos personas.,whatsapp,urgente,2026-03-03 12:00:00,el medidor marca consumos altísimos y somos dos personas.,57,medidor
QDCC4009634,T518FD2CD05,fuga_calle,"Reporto fuga en la vialidad de Morelos, el agua corre hacia la esquina.",telefono,urgente,2024-09-06 22:18:00,"reporto fuga en la vialidad de morelos, el agua corre hacia la esquina.",71,fuga_calle
QB48B07A8B3,TC85BCF4679,medidor,"  Se  llevaron  el medidor de mi toma, ya no está en la caja.",portal,baja,2024-06-30 19:16:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
QE0B81BF81B,TE380DFCDD5,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,telefono,normal,2025-04-01 23:15:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
QE801BD19FF,T16385BC409,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,portal,alta,2024-02-28 23:40:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
QD39A06B82B,TB308B5DC7A,drenaje,Hay aguas negras saliendo de la coladera de la esquina.,telefono,normal,2025-01-17 06:34:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
Q94A66F28CD,T45E4DAC832,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,portal,alta,2024-02-28 05:53:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QA02449F410,T2A7B7C0706,sin_agua,"No llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",presencial,normal,2024-10-27 21:03:00,"no llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",71,sin_agua
Q3B8A3FCF73,T6B4FC6C7C6,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,portal,baja,2025-12-10 00:46:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
Q4AE46C4E09,T0B952300A6,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,alta,2024-03-29 14:03:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
Q305002B0DC,T575100FEE6,sin_agua,  Tercer  día  sin agua. Necesitamos saber cuándo se restablece.,portal,normal,2025-03-29 11:01:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q46AD1DE5E8,TB2B631F6DE,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,whatsapp,baja,2025-01-10 08:50:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QE33B34110C,T9BABD62590,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,telefono,normal,2024-06-28 03:15:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QB89D77B43D,T6191B8FD69,facturacion,"  El  recibo  trae un consumo que no corresponde, somos pocos en casa.",telefono,normal,2025-11-05 09:07:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
QF15C5FB67C,T005A9CE174,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",whatsapp,normal,2026-02-02 06:44:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q5426FB5293,TEA687BEEC8,sin_agua,"No llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",portal,urgente,2024-01-25 18:42:00,"no llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",71,sin_agua
Q1674348CD2,T500E1E73A5,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,telefono,alta,2025-12-18 08:29:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
Q5F20D41DF0,TD93E7F3525,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,presencial,alta,2024-12-08 15:15:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
Q76889464AC,T6D36EEA27E,atencion,Llamé varias veces y no contestan el teléfono de atención.,whatsapp,urgente,2025-06-07 02:28:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
Q573AEDB7DE,T7E47E27FFB,fuga_toma,CREO QUE TENGO UNA FUGA: CERRÉ TODO Y EL MEDIDOR SIGUE GIRANDO.,whatsapp,baja,2025-06-02 12:10:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q257BD4094E,T8F2163E1AC,fuga_toma,La llave de banqueta gotea sin parar desde hace varios días.,portal,normal,2025-11-09 04:58:00,la llave de banqueta gotea sin parar desde hace varios días.,60,fuga_toma
Q43C85BAF41,TBBD0028CDB,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,presencial,normal,2025-10-29 12:23:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QBF34F92858,T9C80DA594D,sin_agua,"Sin abasto en toda la calle Hidalgo, nadie tiene agua.",telefono,alta,2024-04-22 09:13:00,"sin abasto en toda la calle hidalgo, nadie tiene agua.",54,sin_agua
QFB1750E655,T7092CB932F,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",presencial,normal,2024-07-18 19:24:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q885D97E1B3,T6FCD9FC327,sin_agua,Llevamos el fin de semana sin servicio de agua en la privada.,telefono,baja,2024-12-17 05:39:00,llevamos el fin de semana sin servicio de agua en la privada.,61,sin_agua
Q412798EE34,T592EE5AE5A,medidor,"Se llevaron el medidor de mi toma, ya no está en la caja.",portal,alta,2025-05-14 04:30:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q9C05276728,T28A5C3A212,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,whatsapp,normal,2025-06-07 05:36:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
Q955357DF05,T0FA07C2AE6,atencion,LLAMÉ VARIAS VECES Y NO CONTESTAN EL TELÉFONO DE ATENCIÓN.,whatsapp,normal,2024-01-22 02:31:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
